MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20010724,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-07-24,2001-07-30,1
20010717,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-07-17,2001-07-23,1
20010710,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-07-10,2001-07-16,1
20010703,08097,Pitkin County,CO,2.40,97.60,0.00,0.00,0.00,0.00,2001-07-03,2001-07-09,1
20010626,08097,Pitkin County,CO,28.91,71.09,0.00,0.00,0.00,0.00,2001-06-26,2001-07-02,1
20010619,08097,Pitkin County,CO,40.16,59.84,0.00,0.00,0.00,0.00,2001-06-19,2001-06-25,1
20010612,08097,Pitkin County,CO,56.60,43.40,0.00,0.00,0.00,0.00,2001-06-12,2001-06-18,1
20010605,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-06-05,2001-06-11,1
20010529,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-05-29,2001-06-04,1
20010522,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-05-22,2001-05-28,1
20010515,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-05-15,2001-05-21,1
20010508,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-05-08,2001-05-14,1
20010501,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-05-01,2001-05-07,1
20010424,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-04-24,2001-04-30,1
20010417,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-04-17,2001-04-23,1
20010410,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-04-10,2001-04-16,1
20010403,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-04-03,2001-04-09,1
20010327,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-03-27,2001-04-02,1
20010320,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-03-20,2001-03-26,1
20010313,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-03-13,2001-03-19,1
20010306,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-03-06,2001-03-12,1
20010227,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-02-27,2001-03-05,1
20010220,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-02-20,2001-02-26,1
20010213,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-02-13,2001-02-19,1
20010206,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-02-06,2001-02-12,1
20010130,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-01-30,2001-02-05,1
20010123,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-01-23,2001-01-29,1
20010116,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-01-16,2001-01-22,1
20010109,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-01-09,2001-01-15,1
20010102,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2001-01-02,2001-01-08,1
20001226,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-12-26,2001-01-01,1
20001219,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-12-19,2000-12-25,1
20001212,08097,Pitkin County,CO,97.48,2.52,0.00,0.00,0.00,0.00,2000-12-12,2000-12-18,1
20001205,08097,Pitkin County,CO,97.11,2.89,0.00,0.00,0.00,0.00,2000-12-05,2000-12-11,1
20001128,08097,Pitkin County,CO,41.72,58.28,0.00,0.00,0.00,0.00,2000-11-28,2000-12-04,1
20001121,08097,Pitkin County,CO,41.73,58.27,0.00,0.00,0.00,0.00,2000-11-21,2000-11-27,1
20001114,08097,Pitkin County,CO,31.85,68.15,0.00,0.00,0.00,0.00,2000-11-14,2000-11-20,1
20001107,08097,Pitkin County,CO,0.00,100.00,0.00,0.00,0.00,0.00,2000-11-07,2000-11-13,1
20001031,08097,Pitkin County,CO,0.00,100.00,25.16,0.00,0.00,0.00,2000-10-31,2000-11-06,1
20001024,08097,Pitkin County,CO,0.00,100.00,70.28,0.00,0.00,0.00,2000-10-24,2000-10-30,1
20001017,08097,Pitkin County,CO,0.00,100.00,0.00,0.00,0.00,0.00,2000-10-17,2000-10-23,1
20001010,08097,Pitkin County,CO,0.00,100.00,0.00,0.00,0.00,0.00,2000-10-10,2000-10-16,1
20001003,08097,Pitkin County,CO,0.06,99.94,0.00,0.00,0.00,0.00,2000-10-03,2000-10-09,1
20000926,08097,Pitkin County,CO,0.06,99.94,0.00,0.00,0.00,0.00,2000-09-26,2000-10-02,1
20000919,08097,Pitkin County,CO,0.06,99.94,0.00,0.00,0.00,0.00,2000-09-19,2000-09-25,1
20000912,08097,Pitkin County,CO,0.06,99.94,0.00,0.00,0.00,0.00,2000-09-12,2000-09-18,1
20000905,08097,Pitkin County,CO,0.06,99.94,0.00,0.00,0.00,0.00,2000-09-05,2000-09-11,1
20000829,08097,Pitkin County,CO,0.00,100.00,0.00,0.00,0.00,0.00,2000-08-29,2000-09-04,1
20000822,08097,Pitkin County,CO,0.90,99.10,0.00,0.00,0.00,0.00,2000-08-22,2000-08-28,1
20000815,08097,Pitkin County,CO,0.00,100.00,0.00,0.00,0.00,0.00,2000-08-15,2000-08-21,1
20000808,08097,Pitkin County,CO,0.00,100.00,0.00,0.00,0.00,0.00,2000-08-08,2000-08-14,1
20000801,08097,Pitkin County,CO,0.00,100.00,0.00,0.00,0.00,0.00,2000-08-01,2000-08-07,1
20000725,08097,Pitkin County,CO,0.00,100.00,0.00,0.00,0.00,0.00,2000-07-25,2000-07-31,1
20000718,08097,Pitkin County,CO,0.00,100.00,0.00,0.00,0.00,0.00,2000-07-18,2000-07-24,1
20000711,08097,Pitkin County,CO,0.00,100.00,0.00,0.00,0.00,0.00,2000-07-11,2000-07-17,1
20000704,08097,Pitkin County,CO,0.00,100.00,0.00,0.00,0.00,0.00,2000-07-04,2000-07-10,1
20000627,08097,Pitkin County,CO,0.00,100.00,0.00,0.00,0.00,0.00,2000-06-27,2000-07-03,1
20000620,08097,Pitkin County,CO,0.00,100.00,0.00,0.00,0.00,0.00,2000-06-20,2000-06-26,1
20000613,08097,Pitkin County,CO,0.00,100.00,0.00,0.00,0.00,0.00,2000-06-13,2000-06-19,1
20000606,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-06-06,2000-06-12,1
20000530,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-05-30,2000-06-05,1
20000523,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-05-23,2000-05-29,1
20000516,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-05-16,2000-05-22,1
20000509,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-05-09,2000-05-15,1
20000502,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-05-02,2000-05-08,1
20000425,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-04-25,2000-05-01,1
20000418,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-04-18,2000-04-24,1
20000411,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-04-11,2000-04-17,1
20000404,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-04-04,2000-04-10,1
20000328,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-03-28,2000-04-03,1
20000321,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-03-21,2000-03-27,1
20000314,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-03-14,2000-03-20,1
20000307,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-03-07,2000-03-13,1
20000229,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-02-29,2000-03-06,1
20000222,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-02-22,2000-02-28,1
20000215,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-02-15,2000-02-21,1
20000208,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-02-08,2000-02-14,1
20000201,08097,Pitkin County,CO,78.65,21.35,0.00,0.00,0.00,0.00,2000-02-01,2000-02-07,1
20000125,08097,Pitkin County,CO,0.00,100.00,0.00,0.00,0.00,0.00,2000-01-25,2000-01-31,1
20000118,08097,Pitkin County,CO,0.00,100.00,0.00,0.00,0.00,0.00,2000-01-18,2000-01-24,1
20000111,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-01-11,2000-01-17,1
20000104,08097,Pitkin County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2000-01-04,2000-01-10,1
